Descrição,Beneficiario,Data,Valor R$ 
Pgto conta água,SAMAE-URUSSANGA,2022-05-16 00:00:00,"47,95"
Pagamento de Boleto,SANTANDER SANTANDER FREE MASTERCARD -,2022-05-16 00:00:00,"1999,48"
Pagamento de Boleto,SC MATERIAIS DE CONSTRUCAO LTDA,2022-05-16 00:00:00,"400,00"
Pagamento de Boleto,SCHERER SA COMERCIO DE AUTOPEC,2022-05-16 00:00:00,"346,00"
Pagamento de Boleto,SCHERER SA COMERCIO DE AUTOPEC,2022-05-16 00:00:00,"453,37"
Pagamento de Boleto,SCHERER SA COMERCIO DE AUTOPEC,2022-05-16 00:00:00,"480,00"
Pagamento de Boleto,SCHERER SA COMERCIO DE AUTOPEC,2022-05-16 00:00:00,"506,64"
Pagamento de Boleto,SEARA ALIMENTOS LTDA,2022-05-16 00:00:00,"266,26"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"30,62"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"34,83"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"35,62"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"35,80"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"41,17"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"47,50"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"51,15"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"55,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"57,10"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"58,55"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"59,99"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"67,12"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"68,01"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"68,82"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"78,98"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"82,58"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"86,12"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"103,18"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"104,60"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"111,44"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"116,30"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"124,08"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"125,14"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"131,43"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"137,44"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"137,57"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"145,90"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"165,40"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"190,25"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"217,23"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"260,05"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-16 00:00:00,"295,28"
Pagamento de Boleto,SPECIALITE COLCHOES E TERAPIA LTDA,2022-05-16 00:00:00,"336,50"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"40,99"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"58,99"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"60,09"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"60,99"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"62,05"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"62,11"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"65,28"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"70,99"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"75,99"
Pagto conta telefone,TIM S/A,2022-05-16 00:00:00,"77,73"
Pagamento de Boleto,TIROL ORLEANS,2022-05-16 00:00:00,"105,25"
Pagamento de Boleto,TIROL ORLEANS,2022-05-16 00:00:00,"127,46"
Pagamento de Boleto,TIROL ORLEANS,2022-05-16 00:00:00,"423,99"
Pagto conta telefone,VIVO PR E SC,2022-05-16 00:00:00,"55,99"
Pagamento de Boleto,WAY UP BRASIL,2022-05-16 00:00:00,"71,62"
Pagamento de Boleto,WMS SUPERMERCADOS DO BRASIL LTDA,2022-05-16 00:00:00,"828,51"
Pagamento de Boleto,ZAF SERVICOS FUNERARIOS LTDA,2022-05-16 00:00:00,"32,00"
Pagamento de Boleto,ZAF SERVICOS FUNERARIOS LTDA,2022-05-16 00:00:00,"44,50"
Pagamento de Boleto,ZAF SERVICOS FUNERARIOS LTDA,2022-05-16 00:00:00,"57,00"
Pagamento de Boleto,ZAF SERVICOS FUNERARIOS LTDA,2022-05-16 00:00:00,"69,00"
Pagamento de Boleto,ZAPELINI  ZAPELINI LTDA,2022-05-16 00:00:00,"32,00"
Pagamento de Boleto,ZAPELINI  ZAPELINI LTDA,2022-05-16 00:00:00,"51,00"
Pgto conta água,AGUAS DE JAGUARUNA,2022-05-17 00:00:00,"98,20"
Pagamento de Boleto,ASSOCIACAO COMERCIAL E INDUSTR,2022-05-17 00:00:00,"69,41"
Pagamento de Boleto,ASSOCIACAO DE AMIGOS DA REGIAO DA AMUR,2022-05-17 00:00:00,"69,58"
Pagamento de Boleto,ATACADAO S.A.,2022-05-17 00:00:00,"2321,60"
Pagamento de Boleto,AVON COSMETICOS LTDA.,2022-05-17 00:00:00,"480,68"
Pagamento de Boleto,AYMORE CRED.FIN.E INVEST.S/A,2022-05-17 00:00:00,"466,67"
Pagamento de Boleto,BANCO BRADESCO FINANCIAMENTOS SA,2022-05-17 00:00:00,"522,63"
Pagamento de Boleto,BANCO BRADESCO S.A.,2022-05-17 00:00:00,"268,19"
Pagamento de Boleto,BANCO BV S.A,2022-05-17 00:00:00,"104,39"
Pagamento de Boleto,BANCO BV S.A,2022-05-17 00:00:00,"830,60"
Pagamento de Boleto,BANCO C6 S.A.,2022-05-17 00:00:00,"578,23"
Pagamento de Boleto,BANCO DO BRASIL,2022-05-17 00:00:00,"60,00"
Pagamento de Boleto,BANCO PAN S.A.,2022-05-17 00:00:00,"928,61"
Pagamento de Boleto,BANCO VOTORANTIM S/A,2022-05-17 00:00:00,"955,87"
Pagamento de Boleto,BANDATURBO PROVEDOR I E ME,2022-05-17 00:00:00,"60,84"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-05-17 00:00:00,"868,64"
Pagamento de Boleto,BCO SANTANDER (BRASIL) S.A.,2022-05-17 00:00:00,"1465,20"
Pagamento de Boleto,BV FINANCEIRA SA CREDITO FINANCIAMENTO,2022-05-17 00:00:00,"876,92"
Pagamento de Boleto,CARTOES CAIXA ELO PF,2022-05-17 00:00:00,"837,79"
Pagamento de Boleto,CARTOES CAIXA MASTERCARD PF,2022-05-17 00:00:00,"1126,49"
Pagamento de Boleto,CARTOES CAIXA VISA PF,2022-05-17 00:00:00,"562,75"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"59,00"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"79,45"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"105,28"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"106,04"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"124,38"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"150,54"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"153,37"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"176,39"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"183,37"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"187,98"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"190,07"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"196,45"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"236,90"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"254,52"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"275,67"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"309,25"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"310,04"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"339,14"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-17 00:00:00,"357,42"
Pagamento de Boleto,COMERCIAL AUTOMOTIVA S.A.,2022-05-17 00:00:00,"387,50"
Pagamento de Boleto,COMERCIAL DE GAS LAUROMULLENSE LTDA,2022-05-17 00:00:00,"31,50"
Pagamento de Boleto,CONFESOL,2022-05-17 00:00:00,"102,55"
Pagamento de Boleto,COPAL ALIMENTOS LTDA,2022-05-17 00:00:00,"337,55"
Impostos,DARE SANTA CATARINA,2022-05-17 00:00:00,"142,69"
Impostos,DARE SANTA CATARINA,2022-05-17 00:00:00,"176,52"
Impostos,DARE SANTA CATARINA,2022-05-17 00:00:00,"400,36"
Pagamento de Boleto,DSDC - DISTRIBUIDORA SANTA CATARINENSE,2022-05-17 00:00:00,"223,76"
Pagamento de Boleto,ECOFAQ GERENCIAMENTO DE RESIDUOS EIREL,2022-05-17 00:00:00,"85,94"
Pagamento de Boleto,FIDC DMCARD CARTOES DE CREDITO,2022-05-17 00:00:00,"200,00"
Pagamento de Boleto,HB TRANSPORTE E DISTRIBUIDORA DE ALIME,2022-05-17 00:00:00,"70,00"
Pagamento de Boleto,JR COMERCIO B ACESSORIOS LTDA,2022-05-17 00:00:00,"477,41"
Pagamento de Boleto,LACTICINIOS DNONA LTDA,2022-05-17 00:00:00,"659,83"
Pagamento de Boleto,LEBEN,2022-05-17 00:00:00,"543,26"
Pagamento de Boleto,MADEIREIRA ALEXANDRE LTDA EPP,2022-05-17 00:00:00,"600,00"
Pagamento de Boleto,MCB DISTRIBUIDORA BRASILEIRA DE TEXTEI,2022-05-17 00:00:00,"359,54"
Pagamento de Boleto,NU PAGAMENTOS S.A.,2022-05-17 00:00:00,"200,00"
Pagto conta telefone,OI S.A.(PR),2022-05-17 00:00:00,"101,19"
Pagamento de Boleto,PEDRO MUFFATO E CIA LTDA,2022-05-17 00:00:00,"423,71"
Pagamento de Boleto,PJBANK,2022-05-17 00:00:00,"204,49"
Impostos,PREF MUN BRACO DO NORTE,2022-05-17 00:00:00,"380,16"
Pagamento de Boleto,PREFEITURA DE ORLEANS,2022-05-17 00:00:00,"722,12"
Pagamento de Boleto,PROSULASSOCIACAO DE BENEFICIOS,2022-05-17 00:00:00,"82,68"
Pagamento de Boleto,RADIPECAS COMERCIO DE PECAS LT,2022-05-17 00:00:00,"273,76"
Pagamento de Boleto,REALIZE CREDITO FINANCIAMENTO E INVEST,2022-05-17 00:00:00,"390,90"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-05-17 00:00:00,"53,61"
Pagamento de Boleto,SANTANDER SANTANDER SX MASTER - 7388,2022-05-17 00:00:00,"255,93"
Pagamento de Boleto,SEGALAS,2022-05-17 00:00:00,"209,42"
Pagamento de Boleto,SEINFRA SC - MULTA DE TRANSITO,2022-05-17 00:00:00,"203,53"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"34,83"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"36,87"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"53,84"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"55,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"57,19"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"69,65"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"78,69"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"84,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"96,29"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"96,79"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-17 00:00:00,"97,29"
Pagamento de Boleto,SOCIEDADE EDUCACIONAL LEONARDO DA VINC,2022-05-17 00:00:00,"117,31"
Pagamento de Boleto,SPAL INDUSTRIA BRASILEIRA BEBIDAS SA,2022-05-17 00:00:00,"292,18"
Pagamento de Boleto,SPAL INDUSTRIA BRASILEIRA BEBIDAS SA,2022-05-17 00:00:00,"1982,15"
Pagto conta telefone,TIM S/A,2022-05-17 00:00:00,"35,99"
Pagto conta telefone,TIM S/A,2022-05-17 00:00:00,"36,62"
Pagto conta telefone,TIM S/A,2022-05-17 00:00:00,"41,65"
Pagto conta telefone,TIM S/A,2022-05-17 00:00:00,"50,99"
Pagto conta telefone,TIM S/A,2022-05-17 00:00:00,"52,99"
Pagto conta telefone,TIM S/A,2022-05-17 00:00:00,"60,99"
Pagto conta telefone,TIM S/A,2022-05-17 00:00:00,"65,99"
Pagto conta telefone,VIVO PR E SC,2022-05-17 00:00:00,"55,99"
Pagto conta telefone,VIVO PR E SC,2022-05-17 00:00:00,"130,98"
Pagamento de Boleto,WMS SUPERMERCADOS DO BRASIL LTDA,2022-05-17 00:00:00,"778,84"
Pagamento de Boleto,WMS SUPERMERCADOS DO BRASIL LTDA,2022-05-17 00:00:00,"825,90"
Pagamento de Boleto,ASSOCIACCO DOS AMIGOS DE SANTA,2022-05-18 00:00:00,"381,09"
Pagamento de Boleto,BANCO CSF,2022-05-18 00:00:00,"777,86"
Pagamento de Boleto,BANCO J.SAFRA S/A,2022-05-18 00:00:00,"1590,89"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-05-18 00:00:00,"32,00"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-05-18 00:00:00,"99,90"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-05-18 00:00:00,"1050,75"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-05-18 00:00:00,"832,46"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-05-18 00:00:00,"4551,10"
Pagamento de Boleto,BCO VOTORANTIM S.A.,2022-05-18 00:00:00,"1199,60"
Pagamento de Boleto,BLUE DISTRIBUIDORA  IMPORTAD,2022-05-18 00:00:00,"289,12"
Pagamento de Boleto,BMG FOODS IMPORTACAO E EXPORTACAO LTDA,2022-05-18 00:00:00,"6635,81"
Pagamento de Boleto,BRF S.A.,2022-05-18 00:00:00,"199,01"
Pagamento de Boleto,BRF S.A.,2022-05-18 00:00:00,"288,47"
Pagamento de Boleto,BV FINANCEIRA SA CREDITO FINANCIAMENTO,2022-05-18 00:00:00,"865,55"
Pagamento de Boleto,CAMARA DE DIRIGENTES LOJISTAS,2022-05-18 00:00:00,"76,00"
Pagamento de Boleto,CANTU OESTE IMP EXP,2022-05-18 00:00:00,"936,80"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-18 00:00:00,"38,78"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-18 00:00:00,"110,81"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-18 00:00:00,"209,63"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-18 00:00:00,"255,21"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-18 00:00:00,"300,67"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-18 00:00:00,"303,34"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-18 00:00:00,"338,76"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-18 00:00:00,"360,45"
Pagamento de Boleto,COOPERATIVA DE ELETRICIDADE DE SAO LUD,2022-05-18 00:00:00,"196,66"
Pagamento conta luz,COORSEL,2022-05-18 00:00:00,"13529,77"
Impostos,DAS - SIMPLES NACIONAL,2022-05-18 00:00:00,"65,60"
Pagamento de Boleto,DESTRO BRASIL DISTRIBUICAO,2022-05-18 00:00:00,"824,29"
Pagamento de Boleto,DLOCAL BRASIL LTDA,2022-05-18 00:00:00,"27,90"
Pagamento de Boleto,EMBRAST EMBALAGENS,2022-05-18 00:00:00,"492,76"
Pagamento de Boleto,ENGEPLUS TELECOM LTDA - EPP,2022-05-18 00:00:00,"102,04"
Pagamento conta luz,FORCA E LUZ URUSSANGA,2022-05-18 00:00:00,"56,26"
Pagamento de Boleto,FRANGOS MORGANA ABATE DE AVES LTDA,2022-05-18 00:00:00,"329,64"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-05-18 00:00:00,"4,86"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-05-18 00:00:00,"17,85"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-05-18 00:00:00,"39,90"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-05-18 00:00:00,"48,02"
Pagamento de Boleto,JR COMERCIO B ACESSORIOS LTDA,2022-05-18 00:00:00,"51,62"
Pagamento de Boleto,LUIZACRED S/A SCFI,2022-05-18 00:00:00,"361,74"
Pagamento de Boleto,MONEY PLUS SOCIEDADE DE CREDITO AO MIC,2022-05-18 00:00:00,"187,65"
Pagamento de Boleto,NESTLE BRASIL LTDA,2022-05-18 00:00:00,"320,58"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-05-18 00:00:00,"604,17"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-05-18 00:00:00,"1596,77"
Pagamento de Boleto,PEPA DISTRIBUIDORA M E C LT,2022-05-18 00:00:00,"325,97"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-05-18 00:00:00,"133,32"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"34,83"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"35,71"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"46,02"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"55,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"58,44"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"63,83"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"65,43"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"66,52"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"76,00"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"83,78"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"87,51"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"148,54"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-18 00:00:00,"149,27"
Pagto conta telefone,TIM S/A,2022-05-18 00:00:00,"39,99"
Pagto conta telefone,TIM S/A,2022-05-18 00:00:00,"50,99"
Pagto conta telefone,TIM S/A,2022-05-18 00:00:00,"59,17"
Pagamento de Boleto,UNIFIQUE TELECOMUNICACOES SA,2022-05-18 00:00:00,"102,15"
Pagto conta telefone,VIVO PR E SC,2022-05-18 00:00:00,"50,40"
Pagto conta telefone,VIVO PR E SC,2022-05-18 00:00:00,"61,21"
Pagto conta telefone,VIVO PR E SC,2022-05-18 00:00:00,"67,86"
Pagamento de Boleto,3D TELECOMUNICACOES LTDA,2022-05-19 00:00:00,"71,49"
Pgto conta água,AGUAS DE JAGUARUNA,2022-05-19 00:00:00,"40,22"
Pgto conta água,AGUAS DE JAGUARUNA,2022-05-19 00:00:00,"42,59"
Pagamento de Boleto,ATACADAO S.A.,2022-05-19 00:00:00,"2148,63"
Pagamento de Boleto,ATEKY INTERNET LTDA,2022-05-19 00:00:00,"259,80"
Pagamento de Boleto,AYMORE CRED FIN E INVEST S A,2022-05-19 00:00:00,"473,43"
Pagamento de Boleto,BANCO BRADESCO FINANCIAMENTOS SA,2022-05-19 00:00:00,"598,68"
Pagamento de Boleto,BANCO DO BRASIL,2022-05-19 00:00:00,"301,69"
Pagamento de Boleto,BANCO J.SAFRA S/A,2022-05-19 00:00:00,"436,35"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-05-19 00:00:00,"32,00"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-05-19 00:00:00,"115,00"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-05-19 00:00:00,"853,70"
Pagamento de Boleto,BCO SANTANDER (BRASIL) S.A.,2022-05-19 00:00:00,"75,71"
Pagamento de Boleto,BCO SANTANDER (BRASIL) S.A.,2022-05-19 00:00:00,"1575,14"
Pagamento de Boleto,BOTICARIO PRODUTOS DE BELEZA LTDA,2022-05-19 00:00:00,"120,04"
Pagamento de Boleto,BOTICARIO PRODUTOS DE BELEZA LTDA,2022-05-19 00:00:00,"279,26"
Pagamento de Boleto,BV FINANCEIRA SA CREDITO FINANCIAMENTO,2022-05-19 00:00:00,"649,00"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"87,14"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"109,03"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"113,71"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"114,21"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"121,72"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"138,72"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"146,92"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"161,92"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"162,70"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"170,60"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"171,07"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"210,00"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"385,43"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-05-19 00:00:00,"470,66"
Pagamento de Boleto,COMERCIAL DE GAS LAUROMULLENSE LTDA,2022-05-19 00:00:00,"63,00"
Pagamento de Boleto,COOPERATIVA ALIANCA,2022-05-19 00:00:00,"19,51"
Pagamento de Boleto,COOPERATIVA ALIANCA,2022-05-19 00:00:00,"24,41"
Impostos,DARE SANTA CATARINA,2022-05-19 00:00:00,"26,68"
Impostos,DARE SANTA CATARINA,2022-05-19 00:00:00,"101,51"
Impostos,DARE SANTA CATARINA,2022-05-19 00:00:00,"142,69"
Impostos,DARE SANTA CATARINA,2022-05-19 00:00:00,"494,85"
Impostos,DARE SANTA CATARINA,2022-05-19 00:00:00,"826,47"
Impostos,DARF        - 01.389.630/0001-62 -5952,2022-05-19 00:00:00,"24,09"
Impostos,DAS - SIMPLES NACIONAL,2022-05-19 00:00:00,"61,60"
Impostos,DAS - SIMPLES NACIONAL,2022-05-19 00:00:00,"67,91"
Pagamento de Boleto,DISTRIBUIDORA AUTO P M I LTDA,2022-05-19 00:00:00,"227,78"
Pagamento de Boleto,FIDC HAVAN,2022-05-19 00:00:00,"596,76"
Pagamento conta luz,FORCA E LUZ URUSSANGA,2022-05-19 00:00:00,"158,01"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-05-19 00:00:00,"243,49"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-05-19 00:00:00,"320,52"
Pagamento de Boleto,NATURA COSMETICOS SA,2022-05-19 00:00:00,"202,12"
Pagamento de Boleto,NU PAGAMENTOS - IP,2022-05-19 00:00:00,"179,75"
Pagamento de Boleto,NU PAGAMENTOS - IP,2022-05-19 00:00:00,"360,32"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-05-19 00:00:00,"32,84"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-05-19 00:00:00,"1482,59"
Pagto conta telefone,OI S.A.(PR),2022-05-19 00:00:00,"12,64"
Pagamento de Boleto,PEDRO MUFFATO E CIA LTDA,2022-05-19 00:00:00,"2099,16"
Pagamento de Boleto,PICPAY SERVICOS S.A.,2022-05-19 00:00:00,"900,00"
Pagamento de Boleto,PREFEITURA DE ORLEANS,2022-05-19 00:00:00,"103,88"
Pagamento de Boleto,ROSEMARI GELAIN 63305950978,2022-05-19 00:00:00,"76,47"
Pgto conta água,SAMAE-URUSSANGA,2022-05-19 00:00:00,"111,49"
Pagamento de Boleto,SANTANDER SANTANDER SX VISA - 8873,2022-05-19 00:00:00,"919,84"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"34,83"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"45,84"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"47,50"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"55,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"57,09"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"59,62"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"89,59"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"101,06"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"106,43"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"127,00"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"202,99"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"210,04"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"219,41"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"240,26"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"275,74"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-05-19 00:00:00,"654,32"
Pagamento de Boleto,Shopee PROCESSADO POR ADYEN,2022-05-19 00:00:00,"70,17"
Pagto conta telefone,TIM S/A,2022-05-19 00:00:00,"41,68"
Pagto conta telefone,TIM S/A,2022-05-19 00:00:00,"50,99"
